output_idx,sent_idx,model,display_english_first,rater_idx,rating,rater_comment,adjusted_rating
19990,1503,ref,0,14120,4,,4.177661246797910
19991,1504,ref,1,14334,4,,3.9174416267073900
19991,1504,ref,1,14120,4,,4.0853762434153200
19991,1504,ref,1,4632,4,,3.768588930369920
19992,1505,ref,1,14120,4,,5.072443154117430
19992,1505,ref,1,14334,3,,3.904508537409500
19992,1505,ref,1,18675,4,,4.537444425180990
19993,1506,ref,1,7462,4,,3.7942535174112600
19993,1506,ref,1,18358,4,,3.9217489014372700
19993,1506,ref,1,17153,2,,1.010158796217310
19994,1507,ref,0,19035,4,,4.391163268848410
19994,1507,ref,0,10602,4,,4.130546168535360
19994,1507,ref,0,7462,3,the German version has some spellingmistakes,2.8338945143673000
19995,1508,ref,1,19035,4,,4.252620700021120
19995,1508,ref,1,18233,4,,3.7526260775006500
19995,1508,ref,1,18675,2,,1.383049280581070
19996,1509,ref,1,13903,4,,4.4162838225230900
19996,1509,ref,1,14120,4,,4.389800768706620
19996,1509,ref,1,10602,4,,4.4637563588971800
19997,1510,ref,0,14334,2,,1.9475999368334200
19997,1510,ref,0,14120,4,,4.115534553541350
19997,1510,ref,0,18358,3,,3.0203338735898700
19998,1511,ref,0,17153,2,,1.5879347962005500
19998,1511,ref,0,18791,1,,0.882943716656176
19998,1511,ref,0,19035,4,,4.9292982718756200
19999,1512,ref,1,2304,4,,3.782320373974230
19999,1512,ref,1,7153,4,,3.56535174583984
19999,1512,ref,1,10602,4,,4.230476664509880
20000,1513,ref,0,18233,4,,3.868965207930030
20000,1513,ref,0,13903,4,,4.0608701937633600
20000,1513,ref,0,18359,2,,1.9162903175313700
20001,1514,ref,1,13903,4,,4.0883076279452000
20001,1514,ref,1,14334,4,,3.8938899574207900
20001,1514,ref,1,18233,4,,3.8964026421118700
20002,1515,ref,1,1577,4,,3.8510810014693900
20002,1515,ref,1,5785,3,,2.997913231694440
20002,1515,ref,1,14114,4,,4.321691059323000
20003,1516,ref,0,14120,4,,4.4291067077173300
20003,1516,ref,0,10010,4,,3.795354073342910
20003,1516,ref,0,18675,4,,3.894107978780900
20004,1517,ref,0,5315,3,,3.041347813336580
20004,1517,ref,0,13903,4,,4.358186259967500
20004,1517,ref,0,18791,3,,2.6199213414352000
20005,1518,ref,0,14120,4,,4.249600502801680
20005,1518,ref,0,18791,2,,1.537818638085850
20005,1518,ref,0,10602,4,,4.323556092992240
20006,1519,ref,0,5785,3,,2.7218324459034600
20006,1519,ref,0,17153,2,,1.3995765882089300
20006,1519,ref,0,14334,4,,4.23843275667245
20007,1520,ref,0,13903,4,,3.668475292944570
20007,1520,ref,0,14120,4,,3.641992239128100
20007,1520,ref,0,14114,4,,3.281235139279740
20008,1521,ref,1,17153,3,,1.724391060903390
20008,1521,ref,1,19035,3,,3.0657545365784600
20008,1521,ref,1,6516,3,,2.263712098568410
20009,1522,ref,0,14120,4,,5.2220578514173000
20009,1522,ref,0,13903,4,,5.24854090523377
20009,1522,ref,0,18233,4,,5.05663591940044
20010,1523,ref,1,13903,4,,5.141918644359380
20010,1523,ref,1,14120,4,,5.115435590542910
20010,1523,ref,1,18791,4,,4.403653725827080
20011,1524,ref,0,18359,4,,4.232418683143860
20011,1524,ref,0,2353,4,,3.8962636910763200
20011,1524,ref,0,5087,4,,4.024854555719000
20012,1525,ref,0,10010,4,,4.457490698969820
20012,1525,ref,0,5315,4,,4.800887940529790
20012,1525,ref,0,14334,4,,4.923308716636310
20013,1526,ref,1,1577,3,,2.41112773348226
20013,1526,ref,1,19035,4,,4.577067581687840
20013,1526,ref,1,7153,2,,1.651325562704750
20014,1527,ref,1,6855,2,,1.2920581452958400
20014,1527,ref,1,18791,2,,1.1328109345473600
20014,1527,ref,1,13550,3,,2.278975901604380
20015,1528,ref,1,7153,4,,3.900143943408890
20015,1528,ref,1,14334,4,,4.323378655180440
20015,1528,ref,1,17153,4,,3.4845224867169200
20016,1529,ref,1,6516,3,,3.241098522995990
20016,1529,ref,1,14120,4,,4.7085682705024300
20016,1529,ref,1,13903,4,,4.735051324318900
20017,1530,ref,0,17153,3,,2.028116590732770
20017,1530,ref,0,10602,4,,4.108862966094780
20017,1530,ref,0,13903,4,,4.061390429720690
20018,1531,ref,0,14120,3,,3.301350323212810
20018,1531,ref,0,13903,4,,4.3278333770292700
20018,1531,ref,0,10602,4,,4.3753059134033600
20019,1532,ref,1,14120,3,,2.906110942058030
20019,1532,ref,1,5315,3,,2.615755549243580
20019,1532,ref,1,14114,3,,2.545353842209670
20020,1533,ref,1,18233,4,,4.49398267123769
20020,1533,ref,1,14120,4,,4.6594046032545500
20020,1533,ref,1,13903,4,,4.68588765707102
20021,1534,ref,0,7153,3,,2.619833073223250
20021,1534,ref,0,18675,2,,1.6760036727663000
20021,1534,ref,0,13903,4,,4.237485455519210
20022,1535,ref,1,14120,4,,4.224462114891900
20022,1535,ref,1,13903,4,,4.250945168708360
20022,1535,ref,1,14334,4,,4.056527498183960
20023,1536,ref,0,14338,3,,3.3938051686912600
20023,1536,ref,0,5087,4,,4.064070069916120
20023,1536,ref,0,14334,4,,4.221796403048570
20024,1537,ref,1,13903,4,,4.19509773792634
20024,1537,ref,1,19035,3,,3.5031873746134900
20024,1537,ref,1,14334,1,,1.000680067401940
20025,1538,ref,0,14334,3,,3.018788199508130
20025,1538,ref,0,14120,3,,3.186722816216060
20025,1538,ref,0,18358,4,,4.091522136264580
20026,1539,ref,0,1804,2,,1.053833515063440
20026,1539,ref,0,13903,3,,2.916226051918120
20026,1539,ref,0,19035,2,,2.224315688605270
20027,1540,ref,1,10010,4,,3.489698662376930
20027,1540,ref,1,14334,4,,3.955516680043420
20027,1540,ref,1,13903,4,,4.149934350567820
20028,1541,ref,1,18233,1,Both sides have very little in common,1.019715284725000
20028,1541,ref,1,18344,3,,2.6757866464397800
20028,1541,ref,1,19035,3,,3.5197099072454800
20029,1542,ref,0,19035,4,,4.449168335526270
20029,1542,ref,0,18675,4,,3.579596916086220
20029,1542,ref,0,4632,3,,2.79780833197725
20030,1543,ref,1,7153,3,,2.467760584920110
20030,1543,ref,1,1804,2,,1.223020430361380
20030,1543,ref,1,19035,4,,4.3935026039032100
20031,1544,ref,0,14120,4,,4.425757278495670
20031,1544,ref,0,5087,3,,3.1000963286552800
20031,1544,ref,0,7462,3,Different punctuation,3.203061214518170
20032,1545,ref,1,4632,2,,1.986955394746640
20032,1545,ref,1,18791,2,,1.591960843076220
20032,1545,ref,1,6761,2,,1.360616364451400
20033,1546,ref,1,14120,4,,3.975196750995680
20033,1546,ref,1,10602,4,,4.04915234118624
20033,1546,ref,1,13903,4,,4.00167980481215
20034,1547,ref,1,10602,4,,5.0722797982577700
20034,1547,ref,1,6516,4,,4.530854460560770
20034,1547,ref,1,7462,4,,4.775628144089720
20035,1548,ref,0,13903,4,,4.414475153831180
20035,1548,ref,0,14120,4,,4.387992100014710
20035,1548,ref,0,18791,2,,1.6762102352988800
20036,1549,ref,0,19035,4,,4.524604386297430
20036,1549,ref,0,17153,2,,1.18324091062236
20036,1549,ref,0,14120,3,,3.190031695793810
20037,1550,ref,1,19035,4,,4.590112547089340
20037,1550,ref,1,1804,3,,2.419630373547510
20037,1550,ref,1,18356,2,"""Technology curves"" are not ""graphen in der technik""",1.5291047043994400
20038,1551,ref,1,19035,4,,4.2008218595023
20038,1551,ref,1,6761,3,,1.923122825658050
20038,1551,ref,1,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",2.700827236981830
20039,1552,ref,0,17103,2,,1.455441167588540
20039,1552,ref,0,17415,3,,2.235997300669960
20039,1552,ref,0,15244,3,,2.55042721775394
20040,1553,ref,1,5315,2,,2.4692933245397000
20040,1553,ref,1,14120,3,,3.7596487173541500
20040,1553,ref,1,14334,4,,4.591714100646220
20041,1554,ref,1,6761,2,,0.981814641810147
20041,1554,ref,1,5785,3,,2.240406057673860
20041,1554,ref,1,14334,4,,3.7570063684428500
20042,1555,ref,0,6516,3,,2.984797369341110
20042,1555,ref,0,14334,4,,4.284332500139610
20042,1555,ref,0,5785,4,,3.7677321893706200
20043,1556,ref,0,14120,4,,4.047785392675780
20043,1556,ref,0,14114,4,,3.68702829282742
20043,1556,ref,0,14334,4,,3.879850775967840
20044,1557,ref,1,2304,2,,2.272256564294090
20044,1557,ref,1,17410,1,,1.2392774698888600
20044,1557,ref,1,18791,1,,0.9346753999233600
20045,1558,ref,1,6516,3,,2.328071305867240
20045,1558,ref,1,19035,3,,3.130113743877300
20045,1558,ref,1,6855,2,,1.24300639940634
20046,1559,ref,1,14334,4,,4.479187440308070
20046,1559,ref,1,18358,4,,4.551921377064520
20046,1559,ref,1,17153,3,,2.640331271844550
20047,1560,ref,0,10602,3,,3.203417436599250
20047,1560,ref,0,6855,2,,1.576927192441350
20047,1560,ref,0,18356,2,English sentence has more information.,1.403026694222410
20048,1561,ref,0,14334,4,,3.648229581567760
20048,1561,ref,0,18233,2,Both sides have major mismatch in meaning for parts of the sentences,1.650742266258840
20048,1561,ref,0,14120,3,,2.816164198275700
20049,1562,ref,1,6516,3,,3.166312558464830
20049,1562,ref,1,19035,4,,4.968354996474880
20049,1562,ref,1,10602,3,,3.707737896161830
20050,1563,ref,0,18233,4,,4.580802447736300
20050,1563,ref,0,10010,4,,4.112471745378740
20050,1563,ref,0,13903,4,,4.772707433569630
20051,1564,ref,0,18233,4,,3.831315874781780
20051,1564,ref,0,11439,3,,2.464302759859130
20051,1564,ref,0,14120,4,,3.9967378067986400
20052,1565,ref,0,2883,4,,3.230746660388200
20052,1565,ref,0,19035,4,,4.394857463756880
20052,1565,ref,0,14334,4,,3.892350156545330
20053,1566,ref,0,7153,3,,2.7425786285569000
20053,1566,ref,0,13903,3,,3.3602310108528500
20053,1566,ref,0,19035,4,,4.668320647540000
20054,1567,ref,1,14120,4,,4.2647066900021200
20054,1567,ref,1,18791,3,,2.5529248252863000
20054,1567,ref,1,18675,4,,3.7297079610656800
20055,1568,ref,0,17153,4,,3.009282674544880
20055,1568,ref,0,14334,4,,3.848138843008400
20055,1568,ref,0,5315,4,,3.7257180669018800
20056,1569,ref,1,19035,4,,4.426133127743770
20056,1569,ref,1,10602,4,,4.165516027430720
20056,1569,ref,1,10010,4,,3.457807802865730
20057,1570,ref,1,2883,3,,2.333484564606220
20057,1570,ref,1,7153,3,,2.571853348991800
20057,1570,ref,1,18233,4,,3.997600745454430
20058,1571,ref,1,18233,4,,4.198652999765890
20058,1571,ref,1,18791,1,,0.6522930670669210
20058,1571,ref,1,14120,2,,2.3640749317827500
20059,1572,ref,0,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",3.2599926270619700
20059,1572,ref,0,2883,4,,3.59587644621376
20059,1572,ref,0,5785,3,,2.7408796316019000
20060,1573,ref,0,13550,4,,3.722404682616700
20060,1573,ref,0,17153,4,,3.281230795104050
20060,1573,ref,0,10602,4,,4.361977170466060
20061,1574,ref,0,19035,3,,3.444643632669230
20061,1574,ref,0,14120,4,,4.110070942165620
20061,1574,ref,0,13994,4,,3.6863204300620000
20062,1575,ref,1,14120,4,,4.12484305991238
20062,1575,ref,1,13903,4,,4.151326113728850
20062,1575,ref,1,14334,4,,3.956908443204450
20063,1576,ref,0,13903,4,,4.724000986679820
20063,1576,ref,0,18675,4,,4.162519203926910
20063,1576,ref,0,6855,4,,4.144983278896010
20064,1577,ref,1,5087,2,,1.846057981410580
20064,1577,ref,1,17153,3,,2.1649281460795200
20064,1577,ref,1,7153,4,,3.580549602771490
20065,1578,ref,0,5315,3,,3.0357039884311400
20065,1578,ref,0,14120,3,,3.3260593812455900
20065,1578,ref,0,19035,4,,4.660632071749200
20066,1579,ref,0,17153,2,,1.214398867962100
20066,1579,ref,0,17410,3,,2.814009858383220
20066,1579,ref,0,15244,2,,1.7962268666181800
20067,1580,ref,0,19035,3,,3.6565195437144600
20067,1580,ref,0,13903,4,,4.348429907027310
20067,1580,ref,0,18675,4,,3.786948124274410
20068,1581,ref,0,17415,4,,3.7776302124534500
20068,1581,ref,0,16843,4,,4.057468876039110
20068,1581,ref,0,17153,3,,2.510232130881350
20069,1582,ref,0,5315,4,,3.731518076677660
20069,1582,ref,0,18675,3,,2.486874740555670
20069,1582,ref,0,14130,4,,3.7211046492752500
20070,1583,ref,1,17153,3,,2.0963268435003800
20070,1583,ref,1,18359,4,,3.985020806256320
20070,1583,ref,1,7153,3,,2.511948300192360
20071,1584,ref,0,10602,4,,4.410865273441930
20071,1584,ref,0,14334,4,,4.168975066543430
20071,1584,ref,0,17415,3,,2.597516979652010
20072,1585,ref,0,13903,1,,0.716212513477498
20072,1585,ref,0,19035,4,,4.024302150164640
20072,1585,ref,0,14120,4,,3.68972945966103
20073,1586,ref,1,7153,3,,2.191912588633110
20073,1586,ref,1,5315,3,,2.4927265242981400
20073,1586,ref,1,14334,4,,3.615147300404660
20074,1587,ref,0,14114,4,,3.9335754176908100
20074,1587,ref,0,14334,4,,4.1263979008312300
20074,1587,ref,0,7153,4,,3.703163189059690
20075,1588,ref,0,7153,3,,3.16164359361823
20075,1588,ref,0,5315,4,,4.462457529283260
20075,1588,ref,0,13903,4,,4.779295975914180
20076,1589,ref,1,13903,4,,4.064455407429430
20076,1589,ref,1,18359,4,,3.919875531197440
20076,1589,ref,1,2883,3,,2.208434240747900
20077,1590,ref,0,5785,2,,1.5244182802799200
20077,1590,ref,0,2883,2,,1.379415094891780
20077,1590,ref,0,17153,2,,1.202162422585400
20078,1591,ref,0,10602,4,,4.278258537766180
20078,1591,ref,0,2353,4,,3.7500511330925600
20078,1591,ref,0,17153,3,,2.1975121624041700
20079,1592,ref,1,13903,4,,4.345927170372790
20079,1592,ref,1,14120,4,,4.319444116556330
20079,1592,ref,1,18233,3,"Both sides have consistent meaning, but it has different in sentence structure",3.154022184539460
20080,1593,ref,1,6855,3,,2.8456881561164500
20080,1593,ref,1,10602,4,,4.472178400274350
20080,1593,ref,1,13903,4,,4.424705863900260
20081,1594,ref,1,14120,4,,4.3821687365627300
20081,1594,ref,1,14334,4,,4.21423411985479
20081,1594,ref,1,13903,4,,4.408651790379190
20082,1595,ref,0,13903,4,,4.113456362849880
20082,1595,ref,0,14120,4,,4.08697330903341
20082,1595,ref,0,7462,4,,3.864277245055910
20083,1596,ref,0,10010,4,,3.539272251430740
20083,1596,ref,0,14120,4,,4.17302488580516
20083,1596,ref,0,19035,4,,4.507597576308770
20084,1597,ref,0,11439,4,,3.9221402025518200
20084,1597,ref,0,10244,4,,3.7109931351668300
20084,1597,ref,0,14120,4,,4.454575249491340
20085,1598,ref,0,14120,3,,2.951879388747390
20085,1598,ref,0,13903,3,,2.978362442563860
20085,1598,ref,0,14114,1,,0.5911222888990330
20086,1599,ref,1,14120,3,,2.593322314021500
20086,1599,ref,1,18344,3,,2.0839717437194100
20086,1599,ref,1,4632,4,,3.276535000976090
20087,1600,ref,0,7153,3,,2.325773786259930
20087,1600,ref,0,17103,4,,3.396994278058650
20087,1600,ref,0,14334,3,,2.749008498031480
20088,1601,ref,0,17153,3,,2.8717512687661200
20088,1601,ref,0,18344,3,,3.3691914836354900
20088,1601,ref,0,13903,4,,4.905025107754040
20089,1602,ref,1,14120,4,,5.151863325524440
20089,1602,ref,1,7153,4,,4.560693997044960
20089,1602,ref,1,2883,4,,4.32232521265937
20090,1603,ref,1,14334,4,,4.761492212367670
20090,1603,ref,1,18344,3,,3.4200762587735300
20090,1603,ref,1,18356,4,,4.202991676889320
20091,1604,ref,0,6761,3,,2.168124835476230
20091,1604,ref,0,14334,4,,3.943316562108930
20091,1604,ref,0,2883,3,,2.281713065951800
20092,1605,ref,0,5315,3,,3.08557863345635
20092,1605,ref,0,14120,4,,4.3759340262708000
20092,1605,ref,0,14130,4,,4.075165206053940
20093,1606,ref,1,13903,3,,2.999335766152630
20093,1606,ref,1,19035,4,,4.307425402839770
20093,1606,ref,1,18233,4,,3.807430780319300
20094,1607,ref,0,13903,4,,4.372061303506180
20094,1607,ref,0,18359,4,,4.227481427274190
20094,1607,ref,0,14120,3,,3.3455782496897100
20095,1608,ref,1,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",2.959159245285090
20095,1608,ref,1,14334,4,,3.956646560594020
20095,1608,ref,1,10602,4,,4.198536767492510
20096,1609,ref,1,19035,4,,4.574953147175510
20096,1609,ref,1,13994,3,,2.8166299445682800
20096,1609,ref,1,17153,3,,2.2335896715004400
20097,1610,ref,0,14338,4,,4.361653169023600
20097,1610,ref,0,5315,3,,3.067223627274390
20097,1610,ref,0,18358,4,,4.26237834013736
20098,1611,ref,0,13903,4,,3.9351486885820600
20098,1611,ref,0,14120,4,,3.9086656347656000
20098,1611,ref,0,14114,4,,3.5479085349172400
20099,1612,ref,1,19035,4,,4.514625122382540
20099,1612,ref,1,18675,3,,2.645053702942490
20099,1612,ref,1,14120,4,,4.180052431878930
20100,1613,ref,1,17153,3,,2.5329216786247400
20100,1613,ref,1,18233,4,,4.374290531779330
20100,1613,ref,1,1577,4,,3.708345306094220
20101,1614,ref,1,14120,4,,3.935975248590410
20101,1614,ref,1,13903,4,,3.96245830240688
20101,1614,ref,1,10602,4,,4.00993083878097
20102,1615,ref,1,13903,4,,4.1483703516494700
20102,1615,ref,1,18236,4,,3.7645332973240500
20102,1615,ref,1,14334,4,,3.9539526811250700
20103,1616,ref,1,17153,3,,2.2128929603768200
20103,1616,ref,1,7153,4,,3.628514417068790
20103,1616,ref,1,18791,4,,3.50790188083245
20104,1617,ref,1,18233,3,Both sides have same meaning and it has different sentence structure,2.940946796144650
20104,1617,ref,1,6855,4,,3.55383407419417
20104,1617,ref,1,14120,4,,4.106368728161520
20105,1618,ref,0,13903,4,,4.486726455710850
20105,1618,ref,0,16224,4,,4.011083402794100
20105,1618,ref,0,14334,4,,4.2923087851864500
20106,1619,ref,0,13903,4,,4.334933750031690
20106,1619,ref,0,14120,4,,4.308450696215230
20106,1619,ref,0,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",3.143028764198360
20107,1620,ref,1,6516,3,,2.9053632045847500
20107,1620,ref,1,13903,3,,3.3993160059076600
20107,1620,ref,1,17153,2,,1.3660421669197400
20108,1621,ref,0,6761,3,,3.063933496980490
20108,1621,ref,0,1804,2,,2.171150357282910
20108,1621,ref,0,10602,4,,5.081015430511690
20109,1622,ref,1,19035,3,,3.1677693393840300
20109,1622,ref,1,14120,2,,1.8331966488804100
20109,1622,ref,1,17153,3,,1.8264058637089600
20110,1623,ref,0,5315,3,,3.176541292384280
20110,1623,ref,0,17153,2,,1.4601059000272800
20110,1623,ref,0,14334,3,,3.2989620684908000
20111,1624,ref,1,14334,4,,4.259820242911930
20111,1624,ref,1,13903,4,,4.454237913436330
20111,1624,ref,1,14120,4,,4.4277548596198600
20112,1625,ref,1,6761,3,,3.205892960890380
20112,1625,ref,1,7462,4,,4.92632324025352
20112,1625,ref,1,14120,4,,5.149019304231020
20113,1626,ref,1,7153,3,,2.739247383980530
20113,1626,ref,1,18791,4,,3.618634847744190
20113,1626,ref,1,18356,2,,1.6039815602737300
20114,1627,ref,0,19035,3,,3.465597737825510
20114,1627,ref,0,6516,4,,3.663555299815450
20114,1627,ref,0,10602,4,,4.204980637512450
20115,1628,ref,0,19035,3,,3.503684261041860
20115,1628,ref,0,13903,2,,2.195594624354720
20115,1628,ref,0,5785,4,,3.48457664306132
20116,1629,ref,1,19035,3,,3.4346438143249400
20116,1629,ref,1,18359,3,,2.9819743014058
20116,1629,ref,1,6516,3,,2.632601376314880
20117,1630,ref,0,13903,4,,4.2885839522140500
20117,1630,ref,0,17153,3,,2.2553101132261300
20117,1630,ref,0,17415,3,,2.52270819479823
20118,1631,ref,1,14334,4,,3.5355336224038300
20118,1631,ref,1,14120,3,,2.703468239111770
20118,1631,ref,1,19035,4,,4.038040929615380
20119,1632,ref,1,5087,2,,1.641433048809140
20119,1632,ref,1,2353,3,,2.5128421841664600
20119,1632,ref,1,14334,4,,3.799159381941600
20120,1633,ref,0,18344,3,,2.806354530882970
20120,1633,ref,0,19035,4,,4.650277791688670
20120,1633,ref,0,18237,4,,3.945657622090240
20121,1634,ref,1,17153,4,,3.719475468356100
20121,1634,ref,1,11439,4,,4.193831206588040
20121,1634,ref,1,13903,4,,4.752749307344020
20122,1635,ref,0,18675,4,,4.040108593881610
20122,1635,ref,0,13903,4,,4.601590376634520
20122,1635,ref,0,14120,4,,4.575107322818050
20123,1636,ref,1,14120,3,,2.904300218563690
20123,1636,ref,1,18358,3,,2.8090995386122000
20123,1636,ref,1,14334,4,,3.736365601855750
20124,1637,ref,1,2353,4,,4.123445255070290
20124,1637,ref,1,15244,2,,2.152734283037980
20124,1637,ref,1,17410,3,,3.170517274803020
20125,1638,ref,1,5315,4,,3.8687058805633900
20125,1638,ref,1,17153,2,,1.152270488206390
20125,1638,ref,1,13903,4,,4.185544327194310
20126,1639,ref,1,1804,3,,2.246810700830890
20126,1639,ref,1,18791,3,,2.3709383191532800
20126,1639,ref,1,10602,4,,4.156675774059670
20127,1640,ref,0,19035,3,,3.4567917561926400
20127,1640,ref,0,5315,3,,2.8318636728745800
20127,1640,ref,0,16843,4,,3.662665025675340
20128,1641,ref,0,13903,4,,4.396055548582040
20128,1641,ref,0,14120,4,,4.369572494765570
20128,1641,ref,0,11439,3,,2.83713744782606
20129,1642,ref,0,7982,4,,4.071958855232880
20129,1642,ref,0,4632,4,,3.905839278272910
20129,1642,ref,0,6761,3,,2.279500247977680
20130,1643,ref,1,18791,3,,2.733886772573680
20130,1643,ref,1,17153,2,,1.4388778521180500
20130,1643,ref,1,14120,4,,4.445668637289510
20131,1644,ref,0,6516,3,,2.839370118152250
20131,1644,ref,0,19035,4,,4.641412556162310
20131,1644,ref,0,10602,4,,4.3807954558492500
20132,1645,ref,0,14120,3,,3.1583688552638900
20132,1645,ref,0,14334,4,,3.990434238555950
20132,1645,ref,0,13903,4,,4.184851909080360
20133,1646,ref,0,14334,4,,3.947270702519090
20133,1646,ref,0,18233,3,"Both sides have consistent meaning, but some mismatch in style and sentence structure",2.949783387210160
20133,1646,ref,0,19035,4,,4.449778009730640
20134,1647,ref,1,17153,3,,1.9901989041990600
20134,1647,ref,1,19035,4,,4.331562379874130
20134,1647,ref,1,18359,4,,3.878892866954990
20135,1648,ref,1,14120,4,,4.449605781749300
20135,1648,ref,1,13903,4,,4.476088835565770
20135,1648,ref,1,14334,4,,4.281671165041370
20136,1649,ref,0,10010,4,,3.843094341376200
20136,1649,ref,0,13903,4,,4.503330029567100
20136,1649,ref,0,14334,4,,4.308912359042690
20137,1650,ref,1,6516,4,,3.54138523011764
20137,1650,ref,1,18359,4,,3.8907581552085600
20137,1650,ref,1,1804,4,,3.172945494585870
20138,1651,ref,0,18791,3,,2.169879860430810
20138,1651,ref,0,14120,4,,3.88166172514664
20138,1651,ref,0,13903,4,,3.908144778963110
20139,1652,ref,0,14120,4,,4.508926486425100
20139,1652,ref,0,5315,4,,4.21857109361065
20139,1652,ref,0,14130,4,,4.208157666208240
20140,1653,ref,0,13903,4,,4.247459559399080
20140,1653,ref,0,18233,3,"Both sides have same meanings, but it has some mismatch in sentence structure",3.055554573565750
20140,1653,ref,0,10602,4,,4.294932095773170
20141,1654,ref,0,2353,3,,2.7021785213895500
20141,1654,ref,0,6516,4,,3.688960588366180
20141,1654,ref,0,13903,4,,4.182913389689090
20142,1655,ref,1,13903,4,,3.9162726712348800
20142,1655,ref,1,14120,3,,2.889789617418420
20142,1655,ref,1,19035,3,,3.2243623079220300
20143,1656,ref,0,13903,2,,2.146763556251890
20143,1656,ref,0,17153,3,,2.113489717263960
20143,1656,ref,0,14334,3,,2.952345885727480
20144,1657,ref,0,14334,4,,4.1475165325684600
20144,1657,ref,0,14120,4,,4.315451149276390
20144,1657,ref,0,13903,4,,4.341934203092860
20145,1658,ref,0,14334,4,,4.257223737077450
20145,1658,ref,0,6516,3,,2.9576886062789400
20145,1658,ref,0,13903,4,,4.451641407601850
20146,1659,ref,0,19035,3,,3.366734152875820
20146,1659,ref,0,14334,4,,3.8642268456642700
20146,1659,ref,0,17153,4,,3.025370677200750
20147,1660,ref,1,19035,4,,4.464294666779770
20147,1660,ref,1,14120,3,,3.129721976276150
20147,1660,ref,1,2353,4,,3.6754701617930800
20148,1661,ref,0,19035,4,,4.608531714586040
20148,1661,ref,0,18233,2,Both sides have major mismatch for parts of the sentences,2.108537092065570
20148,1661,ref,0,14334,4,,4.106024407374490
20149,1662,ref,1,14120,4,,4.141841796116550
20149,1662,ref,1,13903,4,,4.168324849933020
20149,1662,ref,1,14334,4,,3.973907179408620
20150,1663,ref,0,17153,3,,2.5037066474825500
20150,1663,ref,0,19035,4,,4.845070123157620
20150,1663,ref,0,18675,4,,3.975498703717570
20151,1664,ref,0,10602,4,,4.484559219976760
20151,1664,ref,0,13903,4,,4.437086683602670
20151,1664,ref,0,18791,4,,3.698821765070370
20152,1665,ref,0,19035,3,,3.647362079963610
20152,1665,ref,0,18359,4,,4.194692567044480
20152,1665,ref,0,6516,3,,2.845319641953560
20153,1666,ref,1,14334,4,,4.040419316087750
20153,1666,ref,1,19035,4,,4.5429266232993
20153,1666,ref,1,18675,3,,2.673355203859250
20154,1667,ref,0,10602,4,,4.110923838499200
20154,1667,ref,0,18359,4,,3.918871425893120
20154,1667,ref,0,17153,3,,2.030177463137190
20155,1668,ref,1,2883,2,,1.223469997938020
20155,1668,ref,1,5785,3,,2.368473183326160
20155,1668,ref,1,14334,4,,3.8850734940951600
20156,1669,ref,0,7153,3,,2.294404537429400
20156,1669,ref,0,14334,4,,3.7176392492009500
20156,1669,ref,0,14120,4,,3.885573865908890
20157,1670,ref,1,5315,3,,2.828866209681150
20157,1670,ref,1,17103,4,,3.5992727658148200
20157,1670,ref,1,14334,4,,3.9512869857876600
20158,1671,ref,0,14120,4,,3.90005354326258
20158,1671,ref,0,13903,4,,3.926536597079050
20158,1671,ref,0,14334,4,,3.7321189265546500
20159,1672,ref,1,13903,2,,1.926329382812850
20159,1672,ref,1,18236,2,,1.5424923284874300
20159,1672,ref,1,14120,3,,2.89984632899638
20160,1673,ref,1,14120,3,,3.369664097064490
20160,1673,ref,1,18791,2,,1.657882232348660
20160,1673,ref,1,14130,4,,4.068895276847630
20161,1674,ref,0,14120,4,,3.983736421523290
20161,1674,ref,0,13903,4,,4.0102194753397600
20161,1674,ref,0,2883,4,,3.1541983086582200
20162,1675,ref,0,14334,4,,4.0282030716661600
20162,1675,ref,0,13903,4,,4.222620742190560
20162,1675,ref,0,14120,4,,4.196137688374100
20163,1676,ref,1,14120,4,,4.057787755221310
20163,1676,ref,1,18791,2,,1.346005890505480
20163,1676,ref,1,1577,2,,1.226420597519340
20164,1677,ref,0,14120,4,,4.130254589714510
20164,1677,ref,0,13903,2,,2.156737643530970
20164,1677,ref,0,14334,3,,2.9623199730065700
20165,1678,ref,0,10602,4,,4.363337643524210
20165,1678,ref,0,14120,3,,3.289382053333650
20165,1678,ref,0,13903,4,,4.315865107150120
20166,1679,ref,0,14120,4,,4.400227087444660
20166,1679,ref,0,14334,4,,4.232292470736730
20166,1679,ref,0,18791,3,,2.6884452227288400
20167,1680,ref,1,10602,4,,4.513904380950300
20167,1680,ref,1,19035,3,,3.7745214812633600
20167,1680,ref,1,13903,4,,4.4664318445762100
20168,1681,ref,1,7462,2,the English version is very shortened,1.750797762173000
20168,1681,ref,1,14334,3,,2.805559209442570
20168,1681,ref,1,19035,3,,3.3080665166541100
20169,1682,ref,1,10010,4,,3.601295715457670
20169,1682,ref,1,14120,4,,4.235048349832100
20169,1682,ref,1,14130,4,,3.934279529615240
20170,1683,ref,1,2883,4,,3.9698085946521200
20170,1683,ref,1,5315,4,,4.508991314702730
